district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
五股區,房地(土地+建物),新北市五股區五福路61~90號,9.58,住,,,1080628,土地2建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851129,67.13,3,1,1,有,有,5200000,77462,,0,0,,RPVRMLKMPHOFFBF56CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段447巷31~60號,33.34,住,,,1080626,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011102,260.89,3,2,2,有,有,20200000,77427,坡道平面,0,0,,RPRUMLRJQHOFFBF96CA
五股區,房地(土地+建物)+車位,新北市五股區新五路三段1~30號,30.95,住,,,1080719,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050929,184.93,3,2,2,有,有,13770000,73968,坡道平面,27.16,2100000,,RPVNMLTKQHOFFBF96CA
新店區,房地(土地+建物)+車位,新北市新店區溪園路361~390號,21.02,住,,,1080214,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,921201,230.519999999999,3,2,2,有,有,22000000,95436,坡道平面,59.74,0,親友、員工或其他特殊關係間之交易。;,RPWOMLLMPHOFFCF56CA
新店區,房地(土地+建物)+車位,新北市新店區安興路91~120號,46.8,其他,,,1080527,土地8建物1車位1,七層,十四層,其他,見其他登記事項,見其他登記事項,1050406,123.46,0,0,0,無,有,11930000,93539,坡道平面,18.37,2100000,,RPPOMLSJQHOFFCF98CA
汐止區,房地(土地+建物),新北市汐止區福德二路19巷10弄1~30號,13.1,住,,,1080629,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840316,133.31,3,2,2,有,有,10600000,79514,,0,0,,RPUNMLLLQHOFFDF98CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄31~60號,19.76,住,,,1080531,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061002,142.82,2,2,2,有,有,7900000,55314,坡道平面,33.8,0,,RPTQMLKMPHOFFEF56CA
三重區,房地(土地+建物),新北市三重區正義北路121~150號,12.99,商,,,1080628,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050823,122.94,3,2,2,有,無,18880000,153571,,0,0,,RPQQMLLMPHOFFGF56CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,7.96,商,,,1080630,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980604,102.41,2,1,1,有,有,6950000,75370,坡道平面,30.1,1500000,含增建或未登記建物。,RPPRMLLJQHOFFBF58DA
五股區,房地(土地+建物)+車位,新北市五股區御成路121~150號,18.49,住,,,1080621,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,990913,135.6,3,2,2,有,有,9360000,73949,坡道平面,29.31,1500000,含增建或未登記建物。權利人共2人。,RPRNMLOJQHOFFBF68DA
三重區,房地(土地+建物)+車位,新北市三重區正義北路151~180號,21.4,商,,,1080716,土地4建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,851007,285.73,4,1,2,有,有,25000000,87495,升降機械,0,0,,RPROMLPJQHOFFGF66CA
三重區,房地(土地+建物)+車位,新北市三重區五華街92巷1~30號,14.97,住,,,1080615,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060519,125.21,3,2,2,有,有,15260000,123828,升降機械,10.05,1000000,,RPXNMLMJQHOFFGF86CA
淡水區,建物,新北市淡水區濱海路一段421~450號,25.85,住,,,1080501,土地0建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061201,182.72,3,2,2,有,有,6160000,38151,坡道平面,33.05,450000,建商與地主合建案。;,RPOPMLQLQHOFFEF56CA
淡水區,房地(土地+建物),新北市淡水區學府路136巷31~60號,7.1,住,,,1080708,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961002,33.84,1,0,1,有,有,2430000,71809,,0,0,陽台外推,RPTNMLSJQHOFFEF86CA
淡水區,房地(土地+建物),新北市淡水區新民街19巷61~90號,5.59,住,,,1080715,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891027,31.78,1,1,1,有,有,2150000,67653,,0,0,陽台外推,RPXQMLLJQHOFFEF86CA
汐止區,房地(土地+建物),新北市汐止區新臺五路一段31~60號,7.91,工,,,1080705,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,850326,76.7599999999999,2,1,1,有,有,3864000,50339,,0,0,,RPXPMLLMPHOFFDF86CA
汐止區,房地(土地+建物),新北市汐止區和平街1~30號,7.71,商,,,1080629,土地2建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071025,64.71,1,1,1,有,無,7200000,111266,,0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLMJQHOFFDF58CA
新店區,房地(土地+建物),新北市新店區中華路1~30號,15.09,住,,,1080622,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080201,117.13,2,2,2,有,有,21000000,179288,,0,0,,RPPNMLQJQHOFFCF68CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段571~600號,17.17,住,,,1080719,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,114.57,2,1,1,有,有,10100000,96516,坡道平面,29.61,1900000,,RPVPMLQJQHOFFBF76CA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段232巷1~30號,15.31,商,,,1080512,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,145.11,2,2,1,有,有,11320000,87759,坡道平面,40.05,2100000,,RPTSMLQJQHOFFBF86CA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路二段232巷1~30號,12.26,商,,,1080624,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070927,120.19,2,2,1,有,有,9430000,88054,坡道平面,35.81,2000000,,RPXSMLQJQHOFFBF27CA
林口區,房地(土地+建物)+車位,新北市林口區信義路271~300號,18.44,商,,,1080603,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980604,197.92,4,2,2,有,有,13500000,68209,坡道平面,32.15,0,含增建或未登記建物。;,RPPNMLPKPHOFFBF48CA
五股區,房地(土地+建物)+車位,新北市五股區登林路91~120號,20.89,住,,,1080618,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080215,140.72,3,2,2,有,無,15160000,122636,坡道平面,31.78,1800000,,RPQPMLTKPHOFFBF56CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路31~60號,21.81,商,,,1080612,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070626,189.45,3,2,2,有,有,20140000,120582,坡道平面,43.16,2500000,,RPXRMLTKPHOFFBF47CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段571~600號,24.62,住,,,1080601,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,151.85,3,2,2,有,有,13160000,92114,坡道平面,29.61,1900000,,RPWSMLTKPHOFFBF47CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段571~600號,26.66,住,,,1080628,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,196.78,3,2,2,有,有,15380000,87409,坡道平面,64.3,3800000,,RPPTMLTKPHOFFBF86CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段571~600號,26.43,住,,,1080525,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,167.17,3,2,2,有,有,12560000,81975,坡道平面,34.69,1700000,,RPSTMLTKPHOFFBF17CA
五股區,房地(土地+建物)+車位,新北市五股區登林路61~90號,15.4,住,,,1080603,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900611,126.67,4,1,2,有,有,7300000,57630,坡道平面,0,0,,RPVOMLPLPHOFFBF66CA
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段115巷61~90號,34.64,住,,,1080501,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,266.289999999999,3,2,3,有,有,19070000,71614,坡道平面,29.18,0,,RPUNMLQJQHOFFBF09CA
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街459巷1~30號,33.59,住,,,1080614,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080409,259.84,4,2,2,有,有,27900000,125444,坡道平面,68.52,3900000,,RPTOMLTKPHOFFDF96CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄31~60號,19.76,住,,,1080531,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061002,142.82,2,2,2,有,有,8000000,56015,坡道平面,33.8,0,,RPVSMLLKPHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄31~60號,19.76,住,,,1080614,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061002,142.82,2,2,2,有,有,8200000,57415,坡道平面,33.8,0,,RPQNMLMKPHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷1~30號,26.24,住,,,1080617,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,186.22,3,2,2,有,有,11920000,71307,坡道平面,33.08,1000000,,RPOPMLMKPHOFFEF58CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷1~30號,18.2,住,,,1080617,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,130.21,2,2,1,有,有,7480000,66715,坡道平面,33.08,1000000,,RPPPMLMKPHOFFEF68CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路二段202巷1~30號,18.2,住,,,1080617,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,130.21,2,2,1,有,有,7320000,65067,坡道平面,33.08,1000000,,RPQPMLMKPHOFFEF78CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄31~60號,19.76,住,,,1080525,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061002,142.82,2,2,2,有,有,8900000,62316,坡道平面,33.8,0,,RPXPMLMKPHOFFEF86CA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段306巷60弄31~60號,27.95,住,,,1080606,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061002,196.3,3,2,2,有,有,12800000,65206,坡道平面,33.8,0,,RPVSMLMKPHOFFEF96CA
淡水區,房地(土地+建物),新北市淡水區學府路136巷31~60號,7.3,住,,,1080612,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961002,34.57,1,1,1,有,有,2300000,66532,,0,0,陽台外推,RPURMLPKPHOFFEF07CA
淡水區,房地(土地+建物),新北市淡水區新民街19巷61~90號,6.39,住,,,1080613,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,891027,33.64,1,0,1,有,有,2300000,68371,,0,0,含增建或未登記建物。;,RPRSMLPKPHOFFEF86CA
三重區,房地(土地+建物),新北市三重區仁愛街91~120號,27.08,住,,,1080419,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050817,151.26,2,1,1,有,有,24680000,163163,,0,0,,RPROMLMJQHOFFGF98CA
中和區,房地(土地+建物),新北市中和區中山路二段332巷1~30號,19.38,工,,,1080531,土地1建物1車位0,二層,十四層,辦公商業大樓,見其他登記事項,見其他登記事項,1060118,148.74,0,0,0,無,有,18430000,123907,,0,0,建商與地主合建案。;,RPRRMLLKPHOFFHF66CA
中和區,房地(土地+建物),新北市中和區中山路二段332巷31~60號,13.4,工,,,1080603,土地1建物1車位0,四層,十四層,辦公商業大樓,見其他登記事項,見其他登記事項,1060118,103.49,0,0,0,無,有,13150000,127065,,0,0,建商與地主合建案。;,RPSRMLLKPHOFFHF76CA
板橋區,房地(土地+建物),新北市板橋區南雅東路1~30號,6.14,住,,,1080608,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960809,66.42,2,2,1,有,有,9300000,140018,,0,0,,RPPNMLRKPHOFFAF68DA
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段151~180號,30.89,住,,,1080608,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011101,176.43,3,2,2,有,有,12860000,80067,坡道平面,33.3,1400000,,RPXOMLRKPHOFFEF37DA
三重區,房地(土地+建物)+車位,新北市三重區集仁街31~60號,21.43,住,,,1080623,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021113,128.68,2,2,1,有,有,15200000,131513,坡道平面,28.31,2000000,,RPTQMLPLPHOFFGF27DA
泰山區,房地(土地+建物)+車位,新北市泰山區文程路1~30號,10.15,其他,,,1080616,土地3建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941226,139.31,3,2,2,有,有,10800000,77525,坡道平面,0,0,前陽台二次施工外推,RPWNMLMKPHOFFBF09EA
新莊區,房地(土地+建物)+車位,新北市新莊區中正路347巷31~60號,20.32,住,,,1080614,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840218,143.24,3,1,2,有,有,14180000,102481,坡道平面,26.33,2200000,,RPPRMLQKPHOFFBF56EA
淡水區,房地(土地+建物),新北市淡水區學府路136巷31~60號,7.7,住,,,1080619,土地1建物1車位0,十二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961002,36.39,1,1,1,有,有,2300000,63204,,0,0,,RPTNMLSKPHOFFEF96DA
泰山區,房地(土地+建物)+車位,新北市泰山區明志路三段481~510號,38.63,住,,,1080620,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010203,305.68,3,2,3,有,有,28650000,104532,坡道平面,66.04,3600000,,RPTNMLNLQHOFFBF98DA
新莊區,房地(土地+建物)+車位,新北市新莊區福前街301~330號,18.05,住,,,1080610,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021203,125.4,2,2,1,有,有,12500000,107827,坡道機械,25.24,1700000,含增建或未登記建物。,RPUPMLQKPHOFFBF76DA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區永和街61~90號,27.02,住,,,1080613,土地1建物2車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060928,172.23,3,2,1,有,有,12760000,81682,坡道平面,34.99,1550000,,RPUNMLPJQHOFFIF07CA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區永和街61~90號,18.13,住,,,1080617,土地1建物2車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060928,123.27,2,2,1,有,有,9000000,84381,坡道平面,34.99,1550000,,RPWNMLPJQHOFFIF27CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路181~210號,11.26,住,,,1080702,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040825,94.2299999999999,2,1,1,有,有,8200000,87021,坡道平面,20.82,0,,RPQPMLRKPHOFFIF07CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路211~240號,11.94,住,,,1080612,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040825,98.5,2,1,1,有,有,8400000,85279,坡道平面,20.82,0,,RPWPMLQKPHOFFIF57CA
中和區,房地(土地+建物),新北市中和區景平路391~420號,3.7,住,,,1080619,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,960321,38.86,1,0,1,有,有,5350000,137674,,0,0,含增建或未登記建物。;,RPWNMLPKPHOFFHF17CA
汐止區,房地(土地+建物),新北市汐止區長江街91~120號,15.74,住,,,1080611,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841201,95.44,2,2,1,有,有,7200000,75440,,0,0,,RPTOMLQKPHOFFDF66CA
林口區,房地(土地+建物)+車位,新北市林口區信義路301~330號,22.15,商,,,1040111,土地1建物1車位1,一層，見其他登記事項,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080107,222.29,0,1,2,有,有,44200000,222268,坡道平面,29.28,1300000,,RPPOMLOLPHOFFBF58CA
新店區,房地(土地+建物),新北市新店區溪園路361~390號,7.01,住,,,1080514,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,921201,58.3399999999999,1,1,1,有,有,7800000,133699,,0,0,,RPPNMLKLPHOFFCF28DA
新店區,房地(土地+建物),新北市新店區溪園路481~510號,6.37,住,,,1080530,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,911121,58.25,2,1,1,有,有,9300000,159657,,0,0,含增建或未登記建物。,RPSOMLMLPHOFFCF88DA
新莊區,房地(土地+建物)+車位,新北市新莊區中正路691~720號,17.62,工,,,1080603,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,980929,176.459999999999,3,2,2,有,有,17400000,104042,坡道平面,26.52,1800000,,RPVPMLSKPHOFFBF07DA
土城區,房地(土地+建物),新北市土城區學享街31~60號,7.19,住,,,1080529,土地2建物1車位0,十二層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,971111,46.32,1,1,1,有,有,6380000,137737,,0,0,,RPQQMLLLQHOFFAF78EA
林口區,房地(土地+建物)+車位,新北市林口區民有街91~120號,9.48,商,,,1080621,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061122,132.67,2,2,1,有,有,11850000,96973,坡道平面,30.58,1950000,,RPSNMLQKPHOFFBF09EA
林口區,房地(土地+建物)+車位,新北市林口區信義路361~390號,11.49,住,,,1080525,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070125,106.74,2,1,1,有,有,10000000,93686,坡道平面,27.12,0,,RPQOMLQKPHOFFBF78CA
五股區,房地(土地+建物)+車位,新北市五股區新五路二段571~600號,24.4,住,,,1080522,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070410,155.23,3,2,2,有,有,11600000,82130,坡道平面,34.69,1700000,,RPOTMLQJQHOFFBF09CA
新店區,房地(土地+建物),新北市新店區溪園路361~390號,6.18,住,,,1080610,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,921201,53.22,1,1,1,有,有,7760000,145810,,0,0,含增建或未登記建物。;,RPPPMLQKPHOFFCF88CA
新店區,房地(土地+建物),新北市新店區北宜路二段331~360號,9.45,住,,,1080701,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,910422,74.11,3,2,1,有,有,6138000,82823,,0,0,,RPVNMLSKPHOFFCF86CA
汐止區,房地(土地+建物),新北市汐止區建成路142巷45弄1~30號,11.2,住,,,1080601,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851116,76.4,2,1,1,有,有,7600000,99476,,0,0,,RPQPMLPKPHOFFDF98CA
三峽區,房地(土地+建物)+車位,新北市三峽區大學路1~30號,32.88,住,,,1080628,土地2建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060106,164.29,3,2,2,有,有,9600000,58433,坡道平面,30.03,0,,RPRNMLRKPHOFFIF96CA
三峽區,房地(土地+建物),新北市三峽區中華路1~30號,13.59,商,,,1080618,土地1建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890412,157.96,4,2,2,有,有,9720000,61535,,0,0,,RPOQMLMLPHOFFIF56CA
三峽區,房地(土地+建物)+車位,新北市三峽區學成路121~150號,47.58,住,,,1080430,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020812,327.4,3,2,3,有,有,26880000,82611,坡道平面,25.02,1900000,,RPOOMLNLPHOFFIF09CA
永和區,房地(土地+建物)+車位,新北市永和區仁愛路306巷61~90號,25.2,住,,,1080611,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1061113,204.96,3,2,2,有,有,29200000,159424,坡道平面,35.6,2200000,雙方約定契稅規費等由賣方負擔。,RPSSMLTKPHOFFHF67CA
中和區,房地(土地+建物)+車位,新北市中和區中山路二段332巷1~30號,24.03,工,,,1080620,土地1建物1車位2,二層,十四層,辦公商業大樓,見其他登記事項,見其他登記事項,1060118,215.82,0,0,0,無,有,20380000,110395,坡道平面,63.82,3600000,建商與地主合建案。;,RPPPMLRKPHOFFHF86CA
淡水區,車位,新北市淡水區民權路211~240號,0.92,住,,,1080703,土地0建物0車位1,二層,十四層,其他,住家用,鋼骨鋼筋混凝土造,961005,20.98,0,0,0,有,有,1950000,,坡道平面,20.98,1950000,單獨車位交易。;,RPVNMLRKPHOFFEF96CA
新店區,房地(土地+建物)+車位,新北市新店區安興路91~120號,44.95,其他,,,1080616,土地8建物1車位1,五層,十四層,其他,見其他登記事項,見其他登記事項,1050406,119.13,0,0,0,無,有,11350000,92795,坡道平面,18.37,2000000,,RPSNMLNLPHOFFCF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區中德路31~60號,21.81,商,,,1080521,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070626,189.45,3,2,2,有,有,19800000,118942,坡道平面,43.16,2400000,,RPURMLLJQHOFFBF98CA
林口區,房地(土地+建物)+車位,新北市林口區中正路361~390號,44.03,住,,,1080622,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010803,187.7,3,2,2,有,有,13500000,71923,坡道平面,24.43,0,陽台外推,RPVWMLSKPHOFFBF67CA
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路二段1~30號,15.89,住,,,1080610,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080318,160.89,3,2,2,有,有,24900000,186838,坡道平面,41,2500000,,RPSQMLMKQHOFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路二段31~60號,10.73,住,,,1080527,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080318,121.96,2,2,1,有,有,17000000,185277,坡道平面,41,2000000,,RPUQMLMKQHOFFAF98CA
板橋區,房地(土地+建物)+車位,新北市板橋區雙十路二段1~30號,20.48,住,,,1080529,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080318,236.489999999999,3,2,2,有,有,35200000,194187,坡道平面,82,5200000,,RPWQMLMKQHOFFAF56CA
板橋區,房地(土地+建物),新北市板橋區國慶路1~30號,12.78,工,,,1080607,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),工業用,鋼筋混凝土造,841208,88.99,0,0,0,無,有,8600000,96640,,0,0,,RPQNMLKLQHOFFAF38EA
新莊區,房地(土地+建物),新北市新莊區新北大道七段301~330號,3.48,其他,,,1080615,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,931126,45.7399999999999,1,1,1,有,有,4750000,103848,,0,0,含增建或未登記建物。,RPXRMLMLPHOFFBF96DA
三峽區,房地(土地+建物),新北市三峽區中華路31~60號,6.39,商,,,1051205,土地1建物1車位0,九層,十四層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1080319,51.65,1,1,1,有,無,4150000,80348,,0,0,1.建物用途：一般事務所2.本案尚未成立管理委員會,RPQNMLLKQHOFFIF98CA
汐止區,房地(土地+建物)+車位,新北市汐止區大同路二段211~240號,29.05,住,,,1080304,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021015,266.37,5,3,3,有,有,40600000,164739,坡道平面,38.13,3000000,含增建或未登記建物。,RPUNMLRLPHOFFDF96DA
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路三段172巷1~30號,27.76,住,,,1080702,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041028,220.7,3,2,3,有,有,12400000,57125,坡道平面,28.14,1400000,,RPQNMLKLPHOFFEF58DA
中和區,房地(土地+建物)+車位,新北市中和區興南路一段85巷31~60號,34.26,住,,,1080501,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020528,201.9,4,2,2,有,有,22150000,109708,坡道平面,0,2000000,,RPOOMLSKPHOFFHF86DA
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段61~90號,14.48,住,,,1080626,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011121,113.32,2,2,1,有,有,8000000,86743,坡道平面,36.08,1300000,含增建或未登記建物。,RPUOMLOLPHOFFEF86DA
新莊區,房地(土地+建物),新北市新莊區鳳山街1~30號,5.27,其他,,,1080620,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890621,42.37,1,1,1,有,有,3000000,70805,,0,0,親友、員工或其他特殊關係間之交易。;,RPTPMLSKPHOFFBF96EA
中和區,房地(土地+建物)+車位,新北市中和區壽德街1~30號,27.68,其他,,,1080627,土地2建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,890516,162.63,3,2,2,有,有,13350000,82088,坡道平面,0,0,,RPXQMLOLPHOFFHF77EA
三峽區,房地(土地+建物)+車位,新北市三峽區國慶路121~150號,28.67,住,,,1080703,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,951208,200.18,4,2,2,有,有,16000000,79928,坡道平面,38.32,0,,RPOOMLRKPHOFFIF96EA
三重區,房地(土地+建物)+車位,新北市三重區新北大道二段241~270號,36.74,工,,,1080603,土地1建物1車位4,七層,十四層,廠辦,工業用,鋼筋混凝土造,900507,453.69,0,0,0,無,有,32500000,71635,坡道平面,162.76,0,,RPPNMLPJQHOFFGF56EA
